diff_time,water_level,humd_1,humd_2,humd_3,humd_4,humd_5,humd_6,humd_7,humd_8,humd_9
300,14.91857,102.60443,102.49762,101.90253,91.33582,92.37341,101.43713,90.67206,91.67914,90.73309
299,14.82085,102.60443,102.49762,101.90253,91.33582,92.37341,101.36084,90.87042,91.64862,90.70258
300,14.78827,102.60443,102.4671,101.93304,91.3587,92.37341,101.20825,97.88947,91.6181,90.69495
300,14.80456,102.63495,102.4671,101.90253,91.3587,92.37341,101.10144,100.99463,91.64099,90.69495
300,14.82085,102.66547,102.42896,101.86438,91.3587,92.37341,100.91071,100.93359,91.6181,90.72546
300,14.69055,102.67547,102.39844,101.86438,91.3587,92.37341,100.78101,100.93359,91.55707,90.72546
300,14.65798,102.70361,102.36792,101.83386,91.3587,92.37341,100.52924,100.99463,91.47314,90.83228
300,14.80456,102.73413,102.36792,101.79572,91.3587,92.37341,100.30798,101.05566,91.07642,90.8399
301,14.73941,102.73413,102.3374,101.78809,91.3587,92.37341,100.14014,101.15485,90.79413,90.92383
300,14.83713,102.73413,102.27637,101.75757,91.3587,92.37341,99.97992,101.18536,90.81702,90.98486
299,14.73941,102.76465,102.24585,101.69653,91.3587,92.37341,99.78918,101.2464,90.79413,91.03827
301,14.86971,102.79517,102.2077,101.69653,91.3587,92.37341,99.56793,101.21588,90.85516,91.12219
299,14.77199,102.79517,102.17719,101.66602,91.3587,92.37341,99.43823,101.18536,90.87805,91.18323
302,14.82085,102.82568,102.11615,101.6355,91.3587,92.37341,99.2475,101.21588,90.93909,91.23663
298,14.64169,102.82568,102.08563,101.59735,91.3587,92.37341,99.05676,101.21588,90.93909,91.23663
312,14.93485,102.8562,102.078,101.56683,91.3587,92.37341,98.91943,101.2464,90.9696,91.26715
288,14.7557,102.8562,102.01697,101.58972,91.3587,92.37341,98.7287,101.18536,90.9696,91.23663
301,14.77199,102.88672,101.97882,101.5592,91.3587,92.37341,98.56848,101.15485,90.9162,91.18323
299,14.78827,102.88672,101.9483,101.52869,91.3587,92.37341,98.41589,101.09381,90.9162,91.21375
300,14.67427,102.91724,101.91779,101.49817,91.3587,92.37341,98.02679,101.06329,90.94672,91.23663
300,14.70684,102.95538,101.85675,101.5592,91.3587,92.37341,97.77502,100.99463,90.9162,91.18323
302,14.67427,102.95538,101.82623,101.52869,91.3587,92.37341,97.67584,100.96411,90.90857,91.0993
298,14.7557,102.95538,101.7652,101.46002,91.3587,92.37341,97.42407,100.96411,90.85516,91.0993
300,14.77199,102.95538,101.72705,101.46002,91.3587,92.42682,97.36304,100.93359,90.82465,91.06879
300,14.69055,102.9859,101.66602,101.4295,91.3587,92.3963,97.32489,100.93359,90.82465,91.06879
301,14.7557,102.9859,101.60498,101.45239,91.3587,92.3963,97.28674,100.77338,90.71021,91.06116
299,14.80456,102.9859,101.57446,101.42188,91.3587,92.3963,97.22571,100.65131,90.62628,91.00012
300,14.7557,102.9859,101.51343,101.39136,91.3587,92.3963,96.90527,100.49109,90.50421,90.9696
300,14.7557,102.9859,101.44476,101.38373,91.3587,92.3963,96.84424,100.42242,90.38977,90.93909
300,14.72313,103.03931,101.38373,101.35321,91.3587,92.3963,96.7832,100.39191,90.33636,90.93909
300,14.70684,103.03931,101.38373,101.32269,91.3587,92.3963,96.76794,100.36139,90.22192,90.90857
300,14.78827,103.03931,101.31506,101.26166,91.3587,92.3963,96.67639,100.39191,90.18378,90.93909
300,14.72313,103.03931,101.22351,101.25403,91.3587,92.36578,96.58484,100.51398,90.24481,91.02301
301,14.78827,103.03931,101.19299,101.19299,91.3587,92.36578,96.25677,100.58264,90.22192,91.08405
299,14.77199,103.00879,101.12433,101.16248,91.3587,92.36578,96.25677,100.58264,90.22192,91.08405
300,14.80456,103.00879,101.06329,101.12433,91.3587,92.36578,96.18811,100.39191,90.09985,90.99249
300,14.73941,103.00879,100.90308,101.15485,91.3587,92.36578,96.12708,100.33087,90.01593,91.01538
300,14.70684,102.97827,100.84204,101.08618,91.3587,92.41919,96.09656,100.2851,89.93201,90.98486
300,14.73941,102.94775,100.78101,101.05566,91.3587,92.41919,96.06604,100.22406,89.84045,90.96198
299,14.72313,102.94775,100.75049,101.05566,91.3587,92.41919,96.05078,100.25458,89.87097,90.96198
301,14.69055,102.91724,100.71234,100.99463,91.3587,92.38867,95.98975,100.25458,89.87097,90.98486
300,14.67427,102.91724,100.68182,101.01752,91.3587,92.38867,95.92871,100.25458,89.94727,90.98486
300,14.67427,102.91724,100.67419,100.987,91.3587,92.38867,95.79901,100.35376,89.98541,91.01538
300,14.78827,102.88672,100.61316,100.95648,91.3587,92.38867,95.67694,100.25458,89.94727,91.01538
300,14.65798,102.88672,100.52161,100.89545,91.3587,92.38867,95.66931,100.22406,89.89386,91.03827
301,14.7557,102.84857,100.49109,100.89545,91.41211,92.38867,95.66931,100.2851,89.97778,91.01538
298,15.21242,102.81805,100.45294,100.89545,91.41211,92.44208,95.64642,100.32324,90.03119,91.07642
303,15.2451,102.78754,100.39191,100.94885,91.41211,92.44208,95.61591,100.32324,90.03119,91.0459
299,15.13072,102.78754,100.39191,100.91833,91.41211,92.44208,95.50146,100.25458,89.97778,91.0993
299,15.21242,102.84857,100.33087,100.88782,91.41211,92.44208,95.50146,100.25458,89.94727,91.0993
299,15.3268,102.84857,100.33087,100.88782,91.41211,92.44208,95.50146,100.2851,89.97778,91.12219
301,15.3268,102.84857,100.30035,100.88782,91.38159,92.44208,95.54724,100.25458,89.94727,91.0993
300,15.31046,102.81805,100.26221,100.91071,91.41211,92.41156,95.49384,100.19354,89.86334,91.06879
300,15.14706,102.81805,100.20117,100.91071,91.38159,92.41156,95.49384,100.19354,89.89386,91.06879
300,15.26144,102.81805,100.16302,100.88019,91.41211,92.41156,95.46332,100.13251,89.83282,91.06879
300,15.14706,102.74939,100.16302,100.88019,91.38159,92.41156,95.46332,100.13251,89.80231,91.06879
300,15.29412,102.71887,100.13251,100.84967,91.38159,92.41156,95.46332,100.16302,89.83282,91.06879
301,15.27778,102.71887,100.07147,100.90308,91.38159,92.38104,95.4328,100.13251,89.80231,91.06879
299,15.22876,102.68835,100.00281,100.87256,91.38159,92.38104,95.4328,100.13251,89.7489,91.00775
300,15.29412,102.65784,99.97229,100.87256,91.38159,92.43445,95.4328,100.22406,89.86334,91.06879
299,15.27778,102.62732,99.94177,100.84204,91.435,92.43445,95.46332,100.32324,89.94727,91.15271
300,15.26144,102.5968,99.85022,100.84204,91.435,92.43445,95.46332,100.38428,90.03119,91.21375
301,15.22876,102.56628,99.81207,100.84204,91.435,92.43445,95.25732,100.25458,89.86334,91.11456
299,15.29412,102.58917,99.69,100.87256,91.435,92.40393,95.25732,99.78156,89.54291,90.96198
300,15.22876,102.55865,99.65186,100.8573,91.435,92.40393,95.25732,99.52216,89.36743,90.90857
318,15.21242,102.52051,99.62134,100.66656,91.435,92.40393,95.25732,99.71289,89.57343,90.99249
301,15.27778,102.45947,99.55267,100.43768,91.40448,92.40393,95.22681,100.06384,89.8252,91.11456
301,15.27778,102.42896,99.46112,100.17828,91.40448,92.45734,95.22681,100.22406,89.91675,91.25952
299,15.19608,102.39844,99.40009,100.11725,91.40448,92.45734,95.22681,100.41479,90.06171,91.40448
300,15.17974,102.36792,99.3009,100.04858,91.40448,92.42682,95.22681,100.50635,90.14563,91.44263
300,15.17974,102.32977,99.27039,99.98755,91.40448,92.42682,95.22681,100.57501,90.14563,91.46552
299,15.17974,102.29926,99.23987,100.04858,91.40448,92.42682,95.22681,100.63605,90.17615,91.52655
306,15.35948,102.26874,99.01099,100.04858,91.40448,92.42682,95.20392,100.69708,90.29059,91.6944
295,15.26144,102.23822,98.9118,100.10199,91.40448,92.42682,95.20392,100.70471,90.24481,91.77832
299,15.17974,102.2077,98.66003,100.10199,91.40448,92.3963,95.20392,100.79626,90.29822,91.92328
302,15.27778,102.10852,98.72107,100.13251,91.40448,92.3963,95.20392,100.89545,90.38214,92.0072
299,15.22876,102.00934,98.66003,100.13251,91.37396,92.3963,95.20392,100.987,90.44318,92.15216
299,15.29412,101.88727,98.56848,100.17065,91.37396,92.3963,95.20392,101.10907,90.5271,92.24371
300,15.27778,101.88727,98.56848,100.14777,91.42737,92.44971,91.00012,101.27692,90.67969,92.53363
300,15.22876,101.8186,98.49982,100.17828,91.42737,92.41919,91.00012,101.43713,90.79413,92.73199
301,15.26144,101.75757,98.34723,100.23932,91.42737,92.41919,91.00012,101.46765,90.87805,92.81592
301,15.26144,101.72705,98.34723,100.27747,91.42737,92.41919,91.00012,101.49817,90.90857,92.81592
299,15.27778,101.5058,98.36249,100.3385,91.39685,92.41919,91.00012,101.52869,90.93146,92.81592
300,15.22876,101.41425,98.33197,100.46057,91.39685,92.41919,91.03064,101.52869,90.96198,92.84644
299,15.27778,101.41425,98.30145,100.49872,91.39685,92.41919,91.03064,101.52869,90.96198,92.87695
301,15.22876,101.40662,98.24042,100.53687,91.39685,92.38867,91.03064,101.52869,90.99249,92.84644
301,15.27778,101.3761,98.24042,100.62842,91.39685,92.38867,91.03064,101.5592,90.99249,92.87695
298,15.34314,101.31506,98.24042,100.7276,91.39685,92.38867,91.03064,101.5592,91.01538,92.84644
301,15.34314,101.27692,98.24042,100.78864,91.39685,92.38867,90.97723,101.5592,91.01538,92.81592
300,15.1634,101.21588,98.24042,100.8573,91.45026,92.44208,90.97723,101.58972,91.0459,92.81592
300,15.2451,101.18536,98.20227,100.8573,91.45026,92.44208,91.00775,101.58972,91.0459,92.81592
299,15.3268,101.15485,98.24042,100.92596,91.45026,92.41156,91.00775,101.62024,91.07642,92.81592
300,15.35948,101.12433,98.24042,100.95648,91.45026,92.41156,91.00775,101.65839,91.10693,92.84644
300,15.19608,101.09381,98.27094,100.987,91.41974,92.41156,91.03827,101.71179,91.10693,92.89984
299,15.22876,101.05566,98.24042,101.01752,91.41974,92.41156,91.03827,101.74231,91.12982,92.93036
303,15.26144,100.99463,98.27094,100.99463,91.41974,92.41156,91.03827,101.74231,91.12982,92.98376
298,15.27778,100.99463,98.27094,101.02515,91.41974,92.41156,91.01538,101.74231,91.16034,92.93036
300,15.37582,100.71234,98.27094,101.06329,91.41974,92.41156,91.01538,101.77283,91.16034,92.93036
302,15.29412,100.68182,98.27094,101.09381,91.41974,92.38867,91.01538,101.80334,91.19086,92.96088
301,15.34314,100.65131,98.30145,101.12433,91.38922,92.38867,91.01538,101.80334,91.22137,92.99139
301,15.34314,100.61316,98.30145,101.18536,91.38922,92.43445,91.0459,101.83386,91.24426,93.01428
300,15.22876,100.60553,98.30145,101.12433,91.38922,92.43445,91.0459,101.83386,91.32819,92.89984
299,15.26144,100.57501,98.35486,101.15485,91.38922,92.43445,91.0459,101.86438,91.32819,92.89984
300,15.27778,100.57501,98.38538,101.19299,91.44263,92.43445,91.0459,101.86438,91.35107,92.89984
301,15.26144,100.57501,98.38538,101.19299,91.44263,92.40393,91.07642,101.93304,91.38159,92.89984
296,15.22876,100.54449,98.38538,101.22351,91.44263,92.43445,91.07642,101.96356,91.41211,92.87695
301,15.2451,100.51398,98.41589,101.25403,91.44263,92.40393,91.02301,101.96356,91.435,92.84644
299,15.21242,100.48346,98.41589,101.25403,91.41211,92.40393,91.02301,101.99408,91.435,92.4726
299,15.27778,100.45294,98.44641,101.23114,91.41211,92.40393,91.05353,101.99408,91.46552,92.15979
301,15.29412,100.41479,98.44641,101.23114,91.41211,92.40393,91.05353,102.0246,91.49603,92.07587
302,15.2451,100.38428,98.44641,101.23114,91.41211,92.40393,91.05353,102.05511,91.52655,92.07587
298,15.31046,100.35376,98.48456,101.26166,91.41211,92.38104,91.05353,102.05511,91.54944,92.07587
301,15.2451,100.29272,98.51508,101.29218,91.38159,92.42682,91.08405,102.08563,91.54944,92.07587
301,15.27778,100.29272,98.54559,101.29218,91.435,92.42682,91.08405,102.08563,91.57996,92.09875
299,15.2451,100.26221,98.57611,101.32269,91.435,92.42682,91.08405,102.08563,91.61047,92.09875
301,15.2451,100.22406,98.63715,101.32269,91.435,92.42682,91.03064,102.14667,91.61047,92.09875
297,15.2451,100.19354,98.67529,101.2998,91.435,92.42682,91.06116,102.17719,91.64099,92.09875
303,15.27778,100.16302,98.73633,101.2998,91.435,92.40393,91.06116,102.17719,91.64099,92.09875
297,15.34314,100.18591,98.76685,101.33032,91.435,92.40393,91.06116,102.2077,91.66388,92.12927
300,15.27778,100.1554,98.82788,101.33032,91.435,92.40393,91.09167,102.2077,91.6944,92.12927
301,15.26144,100.12488,98.8584,101.36084,91.435,92.40393,91.09167,102.2077,91.6944,92.12927
299,15.35948,100.09436,98.89655,101.36084,91.435,92.40393,91.09167,102.2077,91.72491,92.12927
300,15.29412,100.06384,98.95758,101.36084,91.435,92.40393,91.09167,102.2077,91.72491,92.0835
301,15.2451,100.0257,98.9881,101.4295,91.435,92.40393,91.09167,102.2077,91.75543,92.05298
301,15.27778,99.99518,99.04913,101.4295,91.37396,92.40393,91.12219,102.23822,91.75543,92.05298
322,15.22876,99.99518,99.07965,101.36847,91.37396,92.40393,91.12219,102.23822,91.77832,91.99194
278,15.29412,99.96466,99.14832,101.39899,91.42737,92.40393,91.06879,102.26874,91.77832,92.02246
298,15.31046,99.93414,99.33905,101.39899,91.42737,92.40393,91.0993,102.26874,91.75543,92.05298
304,15.14706,99.87311,99.36957,101.4295,91.42737,92.40393,91.0993,102.26874,91.77832,92.05298
297,15.29412,99.81207,99.46112,101.4295,91.42737,92.37341,91.0993,102.29926,91.77832,92.05298
299,15.27778,99.68237,99.52979,101.4295,91.39685,92.37341,91.0993,102.29926,91.80884,92.05298
312,15.27778,99.65186,99.59082,101.46002,91.39685,92.42682,91.0993,102.29926,91.80884,92.05298
290,15.26144,99.62134,99.69,101.46002,91.39685,92.42682,91.0993,102.3374,91.83936,92.0835
301,15.26144,99.62134,99.78156,101.46002,91.39685,92.42682,91.12982,102.3374,91.83936,92.05298
299,15.27778,99.58319,99.84259,101.43713,91.39685,92.42682,91.12982,102.36792,91.89276,92.10638
299,15.31046,99.46112,99.90363,101.43713,91.39685,92.42682,91.15271,102.39844,91.89276,92.0835
300,15.29412,99.4306,99.97229,101.43713,91.39685,92.42682,91.10693,102.42896,91.92328,92.02246
300,15.29412,99.4306,100.03333,101.46765,91.39685,92.42682,91.10693,102.48999,91.9538,91.94617
299,15.21242,99.4306,100.06384,101.46765,91.39685,92.42682,91.10693,102.52051,91.9538,91.71729
300,15.2451,99.4306,100.12488,101.46765,91.45026,92.42682,91.10693,102.52051,91.9538,91.65625
303,15.21242,99.40009,100.19354,101.49817,91.45026,92.42682,91.13745,102.4671,91.97668,91.57233
298,15.29412,99.40009,100.22406,101.49817,91.41974,92.42682,91.13745,102.43658,92.0072,91.57233
299,15.26144,99.40009,100.25458,101.47528,91.41974,92.42682,91.16034,102.36792,92.03772,91.60284
300,15.27778,99.40009,100.31561,101.47528,91.41974,92.42682,91.16034,102.3374,92.06824,91.60284
300,15.2451,99.40009,100.34613,101.5058,91.41974,92.3963,91.16034,102.27637,92.01483,91.57233
300,15.3268,99.45349,100.38428,101.5058,91.41974,92.3963,91.11456,102.24585,91.78595,91.49603
301,15.27778,99.40009,100.41479,101.5058,91.41974,92.3963,91.14508,102.18481,91.73254,91.46552
299,15.31046,99.45349,100.44531,101.54395,91.41974,92.3963,91.14508,102.1543,91.58759,91.41211
300,15.26144,99.42297,100.47583,101.54395,91.41974,92.3963,91.14508,102.05511,91.58759,91.41211
300,15.29412,99.42297,100.50635,101.51343,91.41974,92.3963,91.16797,101.96356,91.58759,91.35107
301,15.19608,99.42297,100.53687,101.54395,91.41974,92.3963,91.16797,101.86438,91.6181,91.32819
301,15.26144,99.42297,100.57501,101.54395,91.41974,92.3963,91.16797,101.80334,91.6181,91.32819
298,15.22876,99.42297,100.60553,101.57446,91.38922,92.3963,91.15271,101.71179,91.6181,91.27478
301,15.22876,99.42297,100.66656,101.57446,91.41974,92.3963,91.15271,101.68127,91.64099,91.27478
301,15.22876,99.42297,100.69708,101.64313,91.41974,92.3963,91.15271,101.58209,91.64099,91.27478
298,15.19608,99.42297,100.7276,101.58209,91.38922,92.3963,91.1756,101.55157,91.64099,91.3053
301,15.19608,99.38483,100.76575,101.58209,91.38922,92.3963,91.1756,101.52106,91.64099,91.3053
304,15.26144,99.42297,100.79626,101.61261,91.38922,92.3963,91.1756,101.49054,91.64099,91.3053
295,15.31046,99.42297,100.82678,101.61261,91.38922,92.3963,91.16034,101.39899,91.64099,91.3053
301,15.27778,99.38483,100.8573,101.64313,91.38922,92.42682,91.16034,101.33032,91.64099,91.3053
299,15.29412,99.38483,100.91833,101.64313,91.44263,92.42682,91.18323,101.2998,91.64099,91.32819
301,15.26144,99.38483,100.95648,101.68127,91.38922,92.42682,91.18323,101.2998,91.64099,91.32819
300,15.35948,99.38483,100.987,101.68127,91.38922,92.42682,91.18323,101.26929,91.64099,91.32819
299,15.3268,99.38483,101.01752,101.62024,91.44263,92.42682,91.18323,101.26929,91.67151,91.3587
300,15.42484,99.38483,101.04803,101.65076,91.44263,92.42682,91.21375,101.26929,91.67151,91.3587
300,15.34314,99.38483,101.07855,101.65076,91.44263,92.42682,91.21375,101.26929,91.67151,91.3587
301,15.31046,99.38483,101.10907,101.65076,91.44263,92.42682,91.16797,101.26929,91.67151,91.31293
300,15.29412,99.38483,101.13959,101.65076,91.44263,92.42682,91.19086,101.26929,91.67151,91.31293
299,15.29412,99.38483,101.13959,101.6889,91.44263,92.42682,91.19086,101.17773,91.67151,91.31293
300,15.31046,99.38483,101.17773,101.6889,91.44263,92.42682,91.19086,101.17773,91.67151,91.31293
302,15.22876,99.38483,101.17773,101.71942,91.44263,92.42682,91.19086,101.17773,91.67151,91.31293
299,15.27778,99.38483,101.20825,101.71942,91.44263,92.42682,91.22137,101.14722,91.67151,91.34344
300,15.21242,99.38483,101.20825,101.71942,91.44263,92.42682,91.22137,101.10907,91.67151,91.34344
299,15.29412,99.38483,101.23877,101.65839,91.44263,92.42682,91.22137,101.07855,91.67151,91.34344
300,15.37582,99.38483,101.26929,101.6889,91.44263,92.42682,91.22137,101.07855,91.70203,91.34344
302,15.44118,99.38483,101.26929,101.6889,91.44263,92.42682,91.25189,101.07855,91.70203,91.37396
299,15.3268,99.38483,101.26929,101.6889,91.44263,92.42682,91.25189,101.02515,91.64862,91.37396
300,15.4085,99.38483,101.2998,101.6889,91.44263,92.42682,91.19849,100.99463,91.64862,91.37396
300,15.34314,99.38483,101.2998,101.71942,91.44263,92.42682,91.19849,100.99463,91.64862,91.37396
299,15.3268,99.38483,101.33032,101.71942,91.44263,92.44971,91.19849,100.99463,91.64862,91.37396
300,15.39216,99.38483,101.33032,101.71942,91.44263,92.44971,91.229,100.96411,91.67914,91.35107
300,15.22876,99.38483,101.36084,101.71942,91.44263,92.44971,91.229,100.87256,91.67914,91.35107
300,15.35948,99.38483,101.36084,101.74994,91.44263,92.44971,91.229,100.87256,91.67914,91.35107
301,15.3268,99.38483,101.39899,101.74994,91.44263,92.44971,91.25952,100.80389,91.67914,91.37396
299,15.37582,99.38483,101.39899,101.69653,91.44263,92.44971,91.25952,100.80389,91.70966,91.37396
300,15.31046,99.38483,101.39899,101.72705,91.44263,92.44971,91.25952,100.46057,91.70966,91.37396
301,15.35948,99.38483,101.36847,101.72705,91.44263,92.44971,91.20612,100.39954,91.70966,91.37396
301,15.42484,99.38483,101.36847,101.72705,91.44263,92.44971,91.26715,100.2088,91.70966,91.37396
298,15.2451,99.38483,101.36847,101.72705,91.44263,92.44971,91.26715,100.17828,91.70966,91.40448
300,15.3268,99.38483,101.40662,101.75757,91.44263,92.44971,91.26715,100.11725,91.73254,91.40448
300,15.22876,99.35431,101.40662,101.75757,91.44263,92.44971,91.29767,100.04858,91.73254,91.3587
300,15.29412,99.3009,101.43713,101.8186,91.44263,92.44971,91.29767,99.95703,91.73254,91.3587
300,15.3268,99.3009,101.43713,101.8186,91.44263,92.44971,91.29767,99.83496,91.73254,91.3587
300,15.19608,99.3009,101.43713,101.8186,91.44263,92.48022,91.29767,99.73578,91.73254,91.3587
299,15.29412,99.3009,101.46765,101.75757,91.44263,92.48022,91.29767,99.70526,91.73254,91.3587
301,15.4085,99.3009,101.46765,101.75757,91.46552,92.42682,91.27478,99.58319,91.73254,91.3587
300,15.35948,99.3009,101.46765,101.78809,91.46552,92.42682,91.27478,99.55267,91.73254,91.3587
299,15.4085,99.3009,101.49817,101.78809,91.46552,92.42682,91.27478,99.48401,91.73254,91.3587
301,15.35948,99.3009,101.49817,101.78809,91.46552,92.42682,91.29767,99.39246,91.73254,91.3587
300,15.3268,99.3009,101.49817,101.78809,91.46552,92.42682,91.29767,99.3009,91.73254,91.38159
300,15.27778,99.3009,101.49817,101.78809,91.46552,92.42682,91.29767,99.27039,91.73254,91.3587
300,15.26144,99.27039,101.52869,101.82623,91.46552,92.42682,91.29767,99.14069,91.73254,91.38159
300,15.3268,99.27039,101.52869,101.82623,91.46552,92.45734,91.32819,99.11017,91.73254,91.38159
300,15.3268,99.27039,101.52869,101.82623,91.46552,92.45734,91.32819,99.07965,91.73254,91.38159
299,15.29412,99.27039,101.5592,101.82623,91.46552,92.45734,91.32819,99.04913,91.73254,91.38159
302,15.39216,99.27039,101.5592,101.82623,91.46552,92.45734,91.32819,99.01862,91.73254,91.38159
303,15.26144,99.27039,101.5592,101.85675,91.46552,92.45734,91.32819,98.91943,91.73254,91.38159
297,15.31046,99.23987,101.58972,101.85675,91.46552,92.45734,91.28241,98.88892,91.73254,91.38159
301,15.27778,99.23987,101.58972,101.85675,91.46552,92.48785,91.3053,98.8584,91.73254,91.38159
297,15.29412,99.23987,101.58972,101.85675,91.46552,92.45734,91.3053,98.82788,91.73254,91.38159
300,15.3268,99.23987,101.58972,101.85675,91.46552,92.48785,91.3053,98.66766,91.73254,91.38159
302,15.26144,99.20935,101.62787,101.83386,91.46552,92.48785,91.3053,98.63715,91.73254,91.41211
300,15.26144,99.20935,101.62787,101.83386,91.46552,92.48785,91.3053,98.60663,91.76306,91.41211
298,15.3268,99.20935,101.62787,101.83386,91.45026,92.48785,91.3053,98.60663,91.76306,91.41211
304,15.3268,99.20935,101.57446,101.83386,91.45026,92.48785,91.3053,98.57611,91.76306,91.41211
296,15.39216,99.20935,101.60498,101.83386,91.45026,92.48785,91.3053,98.54559,91.76306,91.41211
300,15.29412,99.20935,101.60498,101.83386,91.45026,92.48785,91.3053,98.54559,91.76306,91.41211
300,15.31046,99.20935,101.60498,101.83386,91.45026,92.48785,91.33582,98.48456,91.76306,91.41211
301,15.35948,99.17883,101.60498,101.86438,91.45026,92.48785,91.33582,98.48456,91.76306,91.41211
299,15.29412,99.17883,101.6355,101.86438,91.45026,92.48785,91.33582,98.45404,91.76306,91.41211
302,15.35948,99.17883,101.6355,101.86438,91.45026,92.51837,91.33582,98.38538,91.76306,91.44263
301,15.35948,99.17883,101.6355,101.86438,91.45026,92.51837,91.33582,98.32434,91.76306,91.44263
297,15.31046,99.17883,101.6355,101.86438,91.45026,92.51837,91.33582,98.29382,91.76306,91.41211
303,15.31046,99.14069,101.66602,101.86438,91.45026,92.46497,91.36633,98.26331,91.76306,91.44263
297,15.35948,99.14069,101.66602,101.86438,91.45026,92.46497,91.36633,98.20227,91.76306,91.44263
300,15.34314,99.14069,101.66602,101.8949,91.45026,92.46497,91.36633,98.20227,91.76306,91.44263
300,15.39216,99.11017,101.66602,101.8949,91.45026,92.46497,91.36633,98.20227,91.76306,91.44263
301,15.3268,99.11017,101.69653,101.8949,91.45026,92.46497,91.36633,98.20227,91.76306,91.44263
303,15.35948,99.05676,101.69653,101.8949,91.48077,92.46497,91.36633,98.16412,91.74017,91.44263
301,15.22876,99.05676,101.69653,101.8949,91.48077,92.49548,91.36633,98.16412,91.79358,91.44263
295,15.35948,99.05676,101.69653,101.8949,91.48077,92.49548,91.36633,98.16412,91.74017,91.44263
301,15.42484,99.02625,101.69653,101.8949,91.48077,92.49548,91.36633,98.13361,91.79358,91.44263
301,15.31046,99.02625,101.73468,101.8949,91.48077,92.49548,91.36633,98.13361,91.74017,91.44263
298,15.31046,99.02625,101.73468,101.92542,91.48077,92.49548,91.36633,98.13361,91.79358,91.44263
300,15.42484,99.02625,101.73468,101.92542,91.48077,92.49548,91.39685,98.13361,91.74017,91.44263
299,15.27778,99.02625,101.7652,101.92542,91.48077,92.49548,91.39685,98.13361,91.74017,91.44263
305,15.2451,99.02625,101.7652,101.92542,91.53418,92.49548,91.39685,98.10309,91.74017,91.44263
298,15.31046,99.02625,101.7652,101.92542,91.53418,92.49548,91.39685,98.10309,91.74017,91.44263
298,15.34314,98.99573,101.7652,101.92542,91.53418,92.49548,91.39685,98.10309,91.74017,91.44263
300,15.26144,98.99573,101.7652,101.92542,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
300,15.34314,98.99573,101.79572,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
305,15.31046,98.99573,101.73468,101.92542,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
294,15.35948,98.99573,101.73468,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
301,15.39216,98.99573,101.73468,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
300,15.31046,98.99573,101.73468,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
300,15.29412,98.99573,101.7652,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
306,15.3268,98.99573,101.7652,101.90253,91.53418,92.51837,91.39685,98.10309,91.74017,91.47314
296,15.26144,98.99573,101.7652,101.95593,91.53418,92.51837,91.39685,98.10309,91.74017,91.44263
297,15.37582,98.99573,101.7652,101.95593,91.53418,92.51837,91.39685,98.10309,91.79358,91.44263
302,15.35948,98.99573,101.7652,101.90253,91.53418,92.51837,91.39685,98.10309,91.79358,91.44263
303,15.31046,98.99573,101.7652,101.90253,91.53418,92.50311,91.39685,98.07257,91.79358,91.44263
300,15.31046,98.99573,101.80334,101.95593,91.53418,92.50311,91.39685,98.12598,91.76306,91.44263
295,15.21242,98.99573,101.80334,101.95593,91.53418,92.50311,91.39685,98.06494,91.73254,91.41211
301,15.34314,98.99573,101.80334,101.95593,91.48077,92.50311,91.39685,98.11835,91.78595,91.45789
301,15.29412,98.99573,101.80334,101.95593,91.51129,92.50311,91.39685,98.08783,91.75543,91.435
302,15.34314,98.99573,101.80334,101.95593,91.51129,92.50311,91.36633,98.14124,91.77832,91.40448
296,15.29412,98.99573,101.80334,101.95593,91.51129,92.50311,91.36633,98.11072,91.75543,91.45789
300,15.22876,98.99573,101.83386,101.95593,91.51129,92.50311,91.41211,98.13361,91.77069,91.45789
302,15.31046,98.99573,101.83386,101.95593,91.51129,92.50311,91.38922,98.13361,91.7478,91.42737
312,15.27778,98.93469,101.83386,101.95593,91.51129,92.50311,91.3587,98.22516,91.79358,91.47314
286,15.34314,98.93469,101.83386,102.01697,91.51129,92.50311,91.41211,98.25568,91.76306,91.44263
301,15.34314,98.93469,101.83386,102.01697,91.51129,92.50311,91.38159,98.34723,91.74017,91.44263
300,15.27778,98.93469,101.83386,101.97882,91.51129,92.50311,91.40448,98.40826,91.74017,91.46552
303,15.35948,98.93469,101.86438,102.03986,91.51129,92.50311,91.37396,98.43878,91.75543,91.44263
296,15.31046,98.93469,101.86438,102.03986,91.51129,92.526,91.39685,98.43878,91.75543,91.44263
303,15.3268,98.93469,101.86438,102.00934,91.51129,92.526,91.36633,98.48456,91.72491,91.41211
302,15.31046,98.93469,101.86438,102.00934,91.51129,92.50311,91.3587,98.45404,91.7478,91.45789
295,15.2451,98.93469,101.86438,102.03223,91.51129,92.526,91.32819,98.48456,91.7478,91.40448
